"id","type","age","postal_code","suspicious_label"
7138,"private",39,72194,0
7139,"private",44,60005,0
7140,"private",48,11717,0
7141,"private",50,60782,0
7142,"private",40,39966,0
7143,"private",56,41800,NA
7144,"private",44,62073,0
7145,"private",33,41961,1
7146,"private",44,10709,0
7147,"private",49,10341,0
7148,"private",49,80647,0
7149,"private",55,97591,NA
7150,"private",61,58567,0
7151,"private",80,60445,0
7152,"private",50,22407,NA
7153,"private",52,20496,NA
7154,"private",63,85443,NA
7155,"private",49,40981,NA
7156,"private",65,55992,0
7157,"private",61,22732,NA
7158,"private",56,62182,0
7159,"private",58,22492,NA
7160,"private",55,75825,NA
7161,"private",65,41604,0
7162,"private",57,41142,0
7163,"private",70,41963,0
7164,"private",70,62753,0
7165,"private",71,85016,0
7166,"private",70,41728,NA
7167,"private",72,58965,NA
7168,"private",80,85771,0
7169,"private",68,65708,0
7170,"private",65,90986,0
7171,"private",16,63198,1
7172,"private",67,80184,NA
7173,"private",21,63506,NA
7174,"private",87,97726,0
7175,"private",77,80491,NA
7176,"private",77,85813,0
7177,"private",72,75400,0
7178,"private",68,30202,NA
7179,"private",95,63358,0
7180,"private",13,20043,0
7181,"private",17,97921,NA
7182,"private",18,85677,0
7183,"private",10,22595,0
7184,"private",10,50697,NA
7185,"private",21,20975,NA
7186,"private",18,22996,0
7187,"private",14,11600,NA
7188,"private",16,65704,0
7189,"private",21,30351,NA
7190,"private",22,22255,NA
7191,"private",23,35046,0
7192,"private",20,10628,0
7193,"private",20,21980,0
7194,"private",28,62733,0
7195,"private",18,55957,0
7196,"private",35,35040,NA
7197,"private",31,75017,0
7198,"private",35,40920,NA
7199,"private",27,41829,1
7200,"private",33,50394,0
7201,"private",29,22651,NA
7202,"private",27,75741,0
7203,"private",27,20008,NA
7204,"private",46,75388,0
7205,"private",21,41082,NA
7206,"private",34,60209,0
7207,"private",39,40528,0
7208,"private",22,20175,1
7209,"private",16,35308,1
7210,"private",30,50733,0
7211,"private",26,63558,0
7212,"private",43,25600,0
7213,"private",46,11983,0
7214,"private",34,20653,0
7215,"private",21,21105,NA
7216,"private",53,21684,NA
7217,"private",53,70851,0
7218,"private",22,60494,1
7219,"private",45,35474,0
7220,"private",48,10408,0
7221,"private",43,85042,0
7222,"private",39,50885,0
7223,"private",52,90905,0
7224,"private",47,50233,0
7225,"private",57,58917,0
7226,"private",43,22242,0
7227,"private",43,72425,0
7228,"private",58,41168,0
7229,"private",68,65812,0
7230,"private",22,62307,NA
7231,"private",54,25595,0
7232,"private",53,50479,0
7233,"private",56,10221,0
7234,"private",58,60050,0
7235,"private",52,11399,NA
7236,"private",52,90966,0
7237,"private",53,41917,0
7238,"private",60,58319,NA
7239,"private",59,90142,0
7240,"private",75,60031,0
7241,"private",68,50993,0
7242,"private",25,55848,NA
7243,"private",73,58264,0
7244,"private",76,25284,0
7245,"private",30,63606,NA
7246,"private",59,75543,0
7247,"private",67,20920,0
7248,"private",65,58693,0
7249,"private",81,75081,0
7250,"private",66,20805,NA
7251,"private",23,11692,1
7252,"private",51,20313,0
7253,"private",73,11140,0
7254,"private",85,85689,0
7255,"private",91,40461,0
7256,"private",82,21802,0
7257,"private",74,41852,0
7258,"private",29,58820,1
7259,"private",41,60114,1
7260,"private",79,41544,0
7261,"private",88,11426,0
7262,"private",84,39124,0
7263,"private",9,90107,0
7264,"private",7,21012,0
7265,"private",15,21954,0
7266,"private",14,62378,0
7267,"private",14,35060,0
7268,"private",25,60793,1
7269,"private",13,80807,0
7270,"private",13,20720,NA
7271,"private",26,40589,0
7272,"private",19,75489,0
7273,"private",18,50163,NA
7274,"private",24,40282,0
7275,"private",27,39225,NA
7276,"private",25,62163,0
7277,"private",22,70522,0
7278,"private",22,97336,0
7279,"private",18,39779,0
7280,"private",44,22830,1
7281,"private",24,60536,NA
7282,"private",25,11132,0
7283,"private",23,25300,0
7284,"private",39,85767,NA
7285,"private",31,50897,1
7286,"private",28,63464,0
7287,"private",31,62018,NA
7288,"private",48,60115,NA
7289,"private",25,65691,0
7290,"private",31,75304,0
7291,"private",28,55457,0
7292,"private",30,62157,NA
7293,"private",25,39027,0
7294,"private",30,40838,0
7295,"private",36,90072,0
7296,"private",36,21739,0
7297,"private",46,80028,NA
7298,"private",43,40341,NA
7299,"private",39,21775,NA
7300,"private",42,90789,NA
7301,"private",54,72807,0
7302,"private",43,85793,1
7303,"private",31,65420,0
7304,"private",45,60062,NA
7305,"private",40,50519,0
7306,"private",49,21303,NA
7307,"private",60,39942,0
7308,"private",47,90920,NA
7309,"private",43,40333,0
7310,"private",34,70301,NA
7311,"private",63,10337,0
7312,"private",50,58020,0
7313,"private",51,50133,0
7314,"private",55,65909,0
7315,"private",60,62798,0
7316,"private",56,58568,NA
7317,"private",71,25231,NA
7318,"private",63,65051,0
7319,"private",69,70033,NA
7320,"private",68,90489,0
7321,"private",62,21633,NA
7322,"private",40,70348,1
7323,"private",71,75520,0
7324,"private",49,55650,1
7325,"private",56,25098,0
7326,"private",60,22398,0
7327,"private",68,97307,0
7328,"private",67,10929,NA
7329,"private",80,55344,0
7330,"private",67,39803,NA
7331,"private",64,85872,0
7332,"private",73,90107,NA
7333,"private",81,39154,0
7334,"private",47,70613,1
7335,"private",86,25836,NA
7336,"private",71,55247,0
7337,"private",78,20540,NA
7338,"private",74,85922,0
7339,"private",70,55720,0
7340,"private",75,55008,NA
7341,"private",60,58313,0
7342,"private",80,21159,0
7343,"private",8,41237,0
7344,"private",7,11746,0
7345,"private",13,72740,0
7346,"private",10,58273,0
7347,"private",7,90928,0
7348,"private",13,72583,0
7349,"private",18,35145,NA
7350,"private",23,39158,NA
7351,"private",13,70770,0
7352,"private",18,55745,0
7353,"private",15,10131,NA
7354,"private",18,60626,1
7355,"private",20,50745,1
7356,"private",25,39808,0
7357,"private",28,41797,0
7358,"private",22,20915,0
7359,"private",22,40707,NA
7360,"private",25,40466,NA
7361,"private",14,97331,1
7362,"private",21,50546,0
7363,"private",24,20597,0
7364,"private",26,58513,0
7365,"private",20,30769,0
7366,"private",28,39501,0
7367,"private",27,20854,0
7368,"private",24,80659,0
7369,"private",45,22168,0
7370,"private",29,62273,0
7371,"private",22,41778,NA
7372,"private",37,75593,NA
7373,"private",18,11734,1
7374,"private",33,63263,0
7375,"private",37,25100,0
7376,"private",41,35470,NA
7377,"private",39,25058,0
7378,"private",47,85162,NA
7379,"private",32,10419,0
7380,"private",43,55202,0
7381,"private",44,22255,0
7382,"private",49,25670,NA
7383,"private",62,20457,NA
7384,"private",50,10500,0
7385,"private",52,21106,NA
7386,"private",16,20415,1
7387,"private",38,75668,0
7388,"private",54,80476,NA
7389,"private",55,75260,0
7390,"private",30,63254,NA
7391,"private",63,72447,NA
7392,"private",49,20423,0
7393,"private",65,65701,0
7394,"private",43,39817,0
7395,"private",57,90598,NA
7396,"private",53,63341,0
7397,"private",72,60857,0
7398,"private",63,21486,0
7399,"private",59,75596,0
7400,"private",63,39050,0
7401,"private",63,25573,0
7402,"private",71,62417,0
7403,"private",61,22811,NA
7404,"private",66,40637,0
7405,"private",59,85259,NA
7406,"private",58,10851,0
7407,"private",64,20112,NA
7408,"private",79,35314,0
7409,"private",69,80859,NA
7410,"private",88,70187,0
7411,"private",67,21695,0
7412,"private",72,65453,0
7413,"private",76,72966,0
7414,"private",30,65753,1
7415,"private",75,11876,0
7416,"private",65,72258,0
7417,"private",22,60520,1
7418,"private",68,40620,NA
7419,"private",69,41087,0
7420,"private",73,39732,0
7421,"private",70,97901,0
7422,"private",23,25810,NA
7423,"private",76,80847,0
7424,"private",13,72108,0
7425,"private",11,63139,NA
7426,"private",32,25215,NA
7427,"private",10,30511,0
7428,"private",43,75024,1
7429,"private",11,50728,0
7430,"private",21,72081,0
7431,"private",36,30855,1
7432,"private",15,20932,0
7433,"private",22,80526,0
7434,"private",12,85725,0
7435,"private",35,80841,NA
7436,"private",18,35795,0
7437,"private",28,85626,NA
7438,"private",23,25592,NA
7439,"private",26,62986,0
7440,"private",24,25336,0
7441,"private",22,40481,0
7442,"private",23,40985,0
7443,"private",15,85980,0
7444,"private",24,11931,0
7445,"private",35,25759,NA
7446,"private",23,85294,0
7447,"private",20,85822,0
7448,"private",23,22633,0
7449,"private",23,90502,0
7450,"private",23,40786,0
7451,"private",18,39304,NA
7452,"private",22,65552,NA
7453,"private",21,75712,0
7454,"private",44,80874,0
7455,"private",38,63189,0
7456,"private",42,63681,0
7457,"private",36,70011,0
7458,"private",35,50546,0
7459,"private",41,21674,0
7460,"private",39,75559,0
7461,"private",35,22624,1
7462,"private",41,20378,0
7463,"private",31,60435,NA
7464,"private",42,65536,NA
7465,"private",40,35293,0
7466,"private",32,22544,0
7467,"private",41,22165,NA
7468,"private",43,50777,0
7469,"private",44,85696,0
7470,"private",40,50788,1
7471,"private",38,85909,NA
7472,"private",50,80396,NA
7473,"private",61,22415,0
7474,"private",43,39621,NA
7475,"private",44,72415,0
7476,"private",51,65960,0
7477,"private",42,85807,NA
7478,"private",40,80034,NA
7479,"private",53,50039,0
7480,"private",47,21293,1
7481,"private",43,40339,0
7482,"private",67,97104,0
7483,"private",58,97618,NA
7484,"private",65,72664,0
7485,"private",63,35812,NA
7486,"private",58,80373,0
7487,"private",56,70138,NA
7488,"private",70,50087,0
7489,"private",73,22743,NA
7490,"private",60,55813,NA
7491,"private",53,11217,0
7492,"private",70,72249,0
7493,"private",62,35463,0
7494,"private",60,30306,0
7495,"private",64,62088,0
7496,"private",64,62857,NA
7497,"private",92,20520,0
7498,"private",63,65504,0
7499,"private",71,85618,0
7500,"private",88,20126,NA
7501,"private",81,40832,0
7502,"private",76,97274,0
7503,"private",72,20821,0
7504,"private",86,62593,0
7505,"private",61,80246,NA
7506,"private",7,75036,0
7507,"private",12,41909,0
7508,"private",5,11492,0
7509,"private",15,85132,0
7510,"private",11,65385,0
7511,"private",26,60131,0
7512,"private",20,65285,0
7513,"private",27,40262,NA
7514,"private",52,60593,NA
7515,"private",20,72838,0
7516,"private",26,85616,NA
7517,"private",17,10953,0
7518,"private",12,41144,0
7519,"private",20,21184,0
7520,"private",16,30928,0
7521,"private",24,40993,NA
7522,"private",18,22580,0
7523,"private",21,22650,NA
7524,"private",23,75196,0
7525,"private",28,40917,0
7526,"private",29,40001,NA
7527,"private",46,39567,1
7528,"private",16,39493,1
7529,"private",25,35321,1
7530,"private",31,75615,0
7531,"private",27,90899,0
7532,"private",30,50698,0
7533,"private",30,22209,0
7534,"private",13,41970,1
7535,"private",17,80118,1
7536,"private",31,39939,0
7537,"private",27,35854,0
7538,"private",43,72193,NA
7539,"private",40,40570,0
7540,"private",24,58978,1
7541,"private",33,20206,NA
7542,"private",38,58846,0
7543,"private",41,22880,0
7544,"private",39,22399,NA
7545,"private",24,65725,1
7546,"private",41,39700,0
7547,"private",45,97541,NA
7548,"private",41,10209,NA
7549,"private",19,22826,1
7550,"private",41,58047,NA
7551,"private",42,30809,0
7552,"private",47,30653,0
7553,"private",47,75569,NA
7554,"private",43,80438,NA
7555,"private",22,11560,1
7556,"private",21,25611,1
7557,"private",49,40585,NA
7558,"private",49,58699,0
7559,"private",61,41846,0
7560,"private",21,20263,1
7561,"private",53,25853,0
7562,"private",57,90229,0
7563,"private",66,85210,0
7564,"private",51,55657,0
7565,"private",55,25435,0
7566,"private",60,41841,0
7567,"private",62,65778,0
7568,"private",72,20869,0
7569,"private",48,30435,0
7570,"private",58,30041,0
7571,"private",55,65847,0
7572,"private",30,41636,1
7573,"private",70,97187,0
7574,"private",71,72863,0
7575,"private",75,72595,0
7576,"private",65,85418,0
7577,"private",29,65495,NA
7578,"private",77,72329,0
7579,"private",71,62177,NA
7580,"private",55,25756,0
7581,"private",63,41785,0
7582,"private",70,85042,0
7583,"private",79,35745,0
7584,"private",80,20215,0
7585,"private",73,21751,0
7586,"private",35,41956,NA
7587,"private",81,21728,0
7588,"private",82,20946,0
7589,"private",65,60285,NA
7590,"private",27,55781,1
7591,"private",69,58604,0
7592,"private",90,41913,NA
7593,"private",14,21285,0
7594,"private",8,63521,0
7595,"private",6,58351,0
7596,"private",16,41737,0
7597,"private",7,75550,NA
7598,"private",15,85463,0
7599,"private",13,55569,0
7600,"private",13,25194,0
7601,"private",24,58586,0
7602,"private",36,22620,1
7603,"private",15,40648,0
7604,"private",17,90044,NA
7605,"private",15,70427,NA
7606,"private",16,55193,0
7607,"private",18,80736,0
7608,"private",24,85188,0
7609,"private",22,35032,0
7610,"private",25,58428,0
7611,"private",20,85238,0
7612,"private",26,22283,0
7613,"private",44,55032,1
7614,"private",24,10029,NA
7615,"private",32,97470,0
7616,"private",35,62007,0
7617,"private",24,63054,NA
7618,"private",39,55138,1
7619,"private",30,21290,0
7620,"private",31,40291,NA
7621,"private",41,75783,1
7622,"private",35,60932,0
7623,"private",30,90692,0
7624,"private",30,21648,NA
7625,"private",33,35545,NA
7626,"private",46,65392,0
7627,"private",35,30261,1
7628,"private",26,20758,0
7629,"private",39,10900,0
7630,"private",50,21185,NA
7631,"private",45,55480,0
7632,"private",41,22534,NA
7633,"private",41,55296,NA
7634,"private",50,39057,NA
7635,"private",56,10772,0
7636,"private",49,70301,0
7637,"private",55,50536,0
7638,"private",45,80537,NA
7639,"private",52,65690,0
7640,"private",58,72409,0
7641,"private",47,55815,1
7642,"private",57,55350,0
7643,"private",48,58802,1
7644,"private",61,58712,0
7645,"private",53,80520,0
7646,"private",41,58294,0
7647,"private",70,55513,0
7648,"private",59,65938,NA
7649,"private",56,75345,NA
7650,"private",68,60549,0
7651,"private",54,65685,0
7652,"private",47,22573,NA
7653,"private",14,21006,1
7654,"private",73,72470,0
7655,"private",69,97552,NA
7656,"private",66,22666,0
7657,"private",64,39531,0
7658,"private",69,97474,0
7659,"private",68,65040,0
7660,"private",67,97480,0
7661,"private",70,85343,NA
7662,"private",89,90431,0
7663,"private",70,11817,0
7664,"private",22,62638,1
7665,"private",64,41724,0
7666,"private",69,20768,0
7667,"private",66,30102,NA
7668,"private",84,40750,NA
7669,"private",16,35511,NA
7670,"private",74,22762,0
7671,"private",85,72811,0
7672,"private",75,72148,0
7673,"private",81,85138,0
7674,"private",89,39921,0
7675,"private",26,25449,1
7676,"private",76,10669,0
7677,"private",6,70473,0
7678,"private",20,72687,1
7679,"private",22,21689,0
7680,"private",12,50457,NA
7681,"private",18,70036,NA
7682,"private",11,65791,0
7683,"private",25,30307,0
7684,"private",10,30134,0
7685,"private",18,40318,0
7686,"private",15,25962,1
7687,"private",21,11829,0
7688,"private",27,50325,1
7689,"private",25,85973,0
7690,"private",20,90459,NA
7691,"private",22,21643,0
7692,"private",19,40138,NA
7693,"private",27,40543,0
7694,"private",25,41563,0
7695,"private",19,41427,1
7696,"private",32,90647,NA
7697,"private",21,90189,NA
7698,"private",15,30619,0
7699,"private",22,22810,1
7700,"private",19,60939,NA
7701,"private",20,60286,0
7702,"private",38,80673,0
7703,"private",33,72122,0
7704,"private",34,25672,NA
7705,"private",27,60591,NA
7706,"private",32,62807,0
7707,"private",36,20004,NA
7708,"private",30,85187,NA
7709,"private",35,30939,NA
7710,"private",42,75688,0
7711,"private",33,22967,0
7712,"private",25,20536,NA
7713,"private",39,58767,NA
7714,"private",38,30762,0
7715,"private",44,21338,0
7716,"private",48,90253,0
7717,"private",41,65692,0
7718,"private",46,80907,0
7719,"private",31,20144,1
7720,"private",48,63893,0
7721,"private",37,97347,1
7722,"private",41,22906,0
7723,"private",56,62631,0
7724,"private",35,22778,0
7725,"private",50,21420,NA
7726,"private",62,39373,0
7727,"private",55,65309,0
7728,"private",37,25929,0
7729,"private",42,62082,0
7730,"private",51,80915,NA
7731,"private",56,75068,NA
7732,"private",54,30880,0
7733,"private",56,41413,NA
7734,"private",49,41475,0
7735,"private",52,97471,NA
7736,"private",71,55967,0
7737,"private",57,21126,NA
7738,"private",56,75640,NA
7739,"private",54,62171,0
7740,"private",59,55155,0
7741,"private",65,35853,0
7742,"private",58,72208,0
7743,"private",56,10744,0
7744,"private",68,10609,NA
7745,"private",77,85589,0
7746,"private",29,60460,1
7747,"private",63,41479,0
7748,"private",63,65413,0
7749,"private",96,72746,NA
7750,"private",74,62041,0
7751,"private",64,63575,NA
7752,"private",32,75982,1
7753,"private",81,85152,0
7754,"private",86,90040,0
7755,"private",74,40886,0
7756,"private",69,30546,0
7757,"private",77,58456,NA
7758,"private",74,11216,0
7759,"private",95,63462,NA
7760,"private",31,58792,NA
7761,"private",12,11084,NA
7762,"private",13,58777,0
7763,"private",11,70098,0
7764,"private",16,70551,0
7765,"private",30,63639,1
7766,"private",8,80819,0
7767,"private",15,97405,NA
7768,"private",18,20713,0
7769,"private",23,20960,0
7770,"private",24,55399,0
7771,"private",16,11806,0
7772,"private",21,39360,NA
7773,"private",18,62077,NA
7774,"private",10,90373,0
7775,"private",28,10694,NA
7776,"private",16,35796,NA
7777,"private",32,63470,1
7778,"private",35,97214,1
7779,"private",23,22251,0
7780,"private",40,41665,NA
7781,"private",25,30497,0
7782,"private",33,11368,0
7783,"private",31,70838,0
7784,"private",29,90942,1
7785,"private",15,97050,1
7786,"private",26,50759,0
7787,"private",26,60024,0
7788,"private",33,72487,0
7789,"private",34,65529,0
7790,"private",29,90090,0
7791,"private",29,25477,0
7792,"private",31,22672,NA
7793,"private",29,21821,NA
7794,"private",36,70261,NA
7795,"private",30,58697,0
7796,"private",34,30003,0
7797,"private",40,10597,0
7798,"private",31,60260,0
7799,"private",14,11721,1
7800,"private",27,58286,1
